"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3405","NOeL: NOT DiGITAL","PS",1996,"Adventure","Pioneer LDC",0,0,0.2,0.01,0.21
"3406","Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita","PS2",2008,"Adventure","ASCII Media Works",0,0,0.02,0,0.02
"3407","Nogizaka Haruka no Himitsu: Doujinshi Hajime Mashita","PSN",2010,"Adventure","Kadokawa Shoten",0,0,0,0,0
"3408","Noir Syndrome","Linux",2014,"Adventure","Glass Knuckle Games",0,0,0,0,0
"3409","Noir Syndrome","OSX",2014,"Adventure","Glass Knuckle Games",0,0,0,0,0
"3410","Noir Syndrome","PC",2014,"Adventure","Glass Knuckle Games",0,0,0,0,0
"3411","Noir: A Shadowy Thriller","PC",1996,"Adventure","Cyberdreams",0,0,0,0,0
"3412","Noise: Voice of Snow","PC",2011,"Adventure","Unknown",0,0,0,0,0
"3413","Nonomura Byoin no Hitobito","SAT",1996,"Adventure","Elf",0,0,0.36,0,0.36
"3414","Nora to Koujo to Noraneko Heart","PSV",2017,"Adventure","Harukaze",0,0,0.01,0,0.01
"3415","Nord and Bert Couldn't Make Head or Tail of It","PC",1987,"Adventure","Infocom",0,0,0,0,0
"3416","Normality","PC",1996,"Adventure","Interplay",0,0,0,0,0
"3417","Norn9: Norn + Nonette","PSP",2013,"Adventure","Idea Factory",0,0,0.04,0,0.04
"3418","NORTH","NS",NA,"Adventure","Unknown",0,0,0,0,0
"3419","Nostalgia 1907","SCD",1991,"Adventure","Sur de Wave",0,0,0,0,0
"3420","Nostradamus: The Last Prophecy","PC",2007,"Adventure","MC2 Entertainment",0,0,0,0,0
"3421","NUGA-CEL!","PS2",2009,"Adventure","Idea Factory",0,0,0.01,0,0.01
"3422","Nukenin: Hokaku, Soshite Choukyou e...","PC",2006,"Adventure","Waffle",0,0,0,0,0
"3423","Nuppu Nupu Oyako Mix","PC",2011,"Adventure","TinkerBell",0,0,0,0,0
